UMAP1,UMAP2,Source
-3.6662974,-2.2487187,claude
-3.9014935,-1.6862123,claude
-4.1826897,-1.5603238,claude
-4.8935375,-1.6498641,claude
2.820437,5.198676,claude
2.7765255,5.240852,claude
2.8031073,5.2316303,claude
2.7947187,5.2646456,claude
2.7602165,5.269798,claude
2.8102348,5.271294,claude
2.798977,5.271765,claude
2.792731,5.3293567,claude
2.799416,5.2643557,claude
2.756544,5.2372694,claude
4.830607,-1.7335368,claude
4.9217644,-1.7524776,claude
4.8059425,-1.8220441,claude
4.950642,-1.6268991,claude
4.918763,-1.7151607,claude
4.8703527,-1.7159127,claude
4.8481936,-1.632269,claude
4.884919,-1.6975918,claude
4.942581,-1.7318869,claude
-3.6629727,0.9268851,crem
-3.675262,0.9871321,crem
-3.6055577,0.9948196,crem
-3.6347573,0.9285707,crem
-3.6168227,0.96718985,crem
-3.605964,0.96665645,crem
-3.645437,0.97591025,crem
5.604744,-0.88721454,crem
5.456187,-0.7879735,crem
5.400207,-0.76790714,crem
4.911232,-1.5103734,crem
5.684057,-0.8891465,crem
5.4860744,-0.9043525,crem
5.613748,-0.9140039,crem
6.888746,1.4379989,crem
6.898642,1.4175419,crem
6.803659,1.502359,crem
6.818656,1.4633577,crem
6.860454,1.4626945,crem
6.8633366,1.44413,crem
6.783283,1.5385845,crem
6.8949504,1.4745824,crem
6.8880157,1.4147093,crem
5.0352874,6.5559683,crem
4.796991,6.7281995,crem
5.1544952,6.406194,crem
4.9633555,6.667386,crem
4.8154883,6.5733895,crem
5.132707,6.5951657,crem
4.8196697,6.510593,crem
4.5682654,6.2815742,crem
5.1179013,6.607775,crem
5.0354133,6.442916,crem
-4.2311206,-1.8389745,crem
-4.120145,-1.722278,crem
-3.9984117,-1.9958797,crem
-3.88407,-2.03151,crem
-3.9373407,-2.0531714,crem
-4.0042553,-2.0495334,crem
-4.012973,-1.9533283,crem
3.9704752,1.7596481,crem
4.3959446,1.9527866,crem
4.1643753,2.0942168,crem
3.9797683,1.6241926,crem
4.0309563,1.592489,crem
4.355518,1.9230561,crem
4.4112988,1.4964772,crem
4.3568316,1.8286235,crem
4.2517004,1.8698049,crem
3.8934102,1.7282041,crem
5.531411,11.204181,crem
5.4287624,11.298599,crem
5.490756,11.240511,crem
5.48791,11.243445,crem
5.4376025,11.292278,crem
5.472727,11.255366,crem
5.416416,11.307717,crem
5.438236,11.282268,crem
5.450479,11.248138,crem
5.4687114,11.260684,crem
-3.6433787,-2.2487917,crem
-3.8379834,-2.3253932,crem
-4.041278,-1.9250259,crem
3.0815027,3.0378041,crem
3.0681574,3.0914257,crem
2.9924886,2.9797199,crem
3.0873911,3.1037045,crem
3.0620747,3.0905921,crem
3.0896456,3.0474153,crem
3.0993078,3.0943983,crem
3.0758796,3.0308454,crem
3.0473511,3.1294007,crem
3.116689,4.6085005,crem
3.1918275,4.5429883,crem
3.1191442,4.592671,crem
3.1393952,4.588017,crem
3.159026,4.598614,crem
3.164735,4.5610085,crem
3.1078234,4.6489887,crem
3.1413507,4.562269,crem
3.0711772,4.5563135,crem
3.1615868,4.532072,crem
5.186059,6.7972655,crem
5.15108,6.639887,crem
5.105703,6.753858,crem
5.0974617,6.7022524,crem
5.097132,6.777333,crem
5.1389923,6.719458,crem
8.111039,4.6272664,crem
7.7937517,4.442021,crem
7.696244,4.385314,crem
8.090526,4.588212,crem
8.083815,4.6205416,crem
7.88155,4.502695,crem
8.048091,4.6774015,crem
7.989878,4.703541,crem
4.1999936,7.022823,crem
4.1320767,6.9463887,crem
4.26577,7.0214553,crem
4.157881,6.925956,crem
4.2021947,6.961047,crem
4.2411914,7.007028,crem
4.2029405,6.8673124,crem
4.1483264,6.944492,crem
4.125367,6.810238,crem
8.771317,2.9306223,crem
8.173508,2.8032148,crem
7.6675944,2.710787,crem
8.875402,2.958529,crem
8.83302,2.8614316,crem
8.830376,2.9092448,crem
7.8335176,2.739222,crem
7.640497,2.7011967,crem
8.758049,2.8194757,crem
8.880685,2.8873982,crem
-4.275321,-2.1563206,crem
-4.2439675,-2.1515565,crem
-4.0161,-2.4354632,crem
-4.2811394,-2.1762617,crem
-3.9106638,-2.2662127,crem
-4.2810025,-2.1935797,crem
-4.025748,-2.1251755,crem
-4.3311925,-2.1826897,crem
6.008692,2.812496,crem
5.9573917,2.7788572,crem
5.958426,2.7679257,crem
5.968508,2.7483962,crem
5.925416,2.7873034,crem
5.9819856,2.7853231,crem
5.954986,2.7809174,crem
5.9276705,2.7715406,crem
5.230034,-1.1892848,crem
5.2515917,-1.3795482,crem
5.2579827,-1.2734495,crem
5.2383494,-1.3906286,crem
5.201841,-1.306575,crem
5.238308,-1.2717712,crem
5.2134867,-1.3381922,crem
5.220964,-1.3177289,crem
5.082665,5.2776375,crem
5.23035,5.24178,crem
5.26082,5.1356273,crem
4.973634,5.3926687,crem
5.1298985,5.231234,crem
5.2133446,4.9247828,crem
5.3122554,5.1294723,crem
7.0850315,4.05267,crem
7.2174315,4.077357,crem
7.2403445,4.121371,crem
7.2047257,4.09879,crem
7.033343,4.0005903,crem
7.225071,4.0567265,crem
7.0879602,4.0088353,crem
7.219321,4.0478616,crem
7.086228,4.0146403,crem
-4.4962587,-1.3543706,crem
-4.6379333,-1.2977507,crem
-4.4390297,-1.3792161,crem
-4.4137783,-1.0374225,crem
-4.6306815,-1.3010948,crem
-4.497352,-1.2702532,crem
3.4733846,3.265431,crem
3.4626536,3.1830883,crem
5.071479,3.269067,crem
3.6179388,3.287556,crem
3.5039055,3.3748407,crem
4.7425127,3.253654,crem
4.8655767,3.4563386,crem
5.285766,3.2168462,crem
4.834874,3.2535288,crem
-7.0635705,1.4702117,crem
-7.0684943,1.5155681,crem
-7.017999,1.5266848,crem
-7.137927,1.5386537,crem
-6.979337,1.5083891,crem
2.8149295,3.5624082,crem
2.806593,3.660611,crem
2.7985072,3.4967034,crem
2.974523,3.9034734,crem
2.996273,3.8843443,crem
2.7538135,3.5861325,crem
2.7986865,3.5389302,crem
2.7129188,3.5997465,crem
2.8584428,3.646765,crem
4.906509,-1.9289854,crem
5.1258564,-2.0874581,crem
4.8954678,-1.8932211,crem
4.6736608,-1.7687815,crem
4.9503922,-1.9414366,crem
4.920479,-1.8575598,crem
5.123932,-2.0437653,crem
4.711228,-1.8438591,crem
5.6526523,-1.749754,crem
5.6317606,-1.6403353,crem
5.7091565,-1.7237567,crem
5.640475,-1.6246264,crem
5.636974,-1.7915412,crem
5.690359,-1.6902785,crem
5.620138,-1.6012114,crem
5.64796,-1.6638792,crem
5.279395,5.071036,crem
5.3611617,5.1345143,crem
5.2549276,5.1121187,crem
5.832999,4.240945,crem
5.048429,5.3468966,crem
4.596292,5.773422,crem
5.0088005,5.4188185,crem
4.7063284,5.236885,crem
5.0638695,5.2774587,crem
7.9882154,-1.0530552,crem
8.003481,-1.0587925,crem
7.969646,-1.0230777,crem
8.023755,-1.0736115,crem
8.048154,-1.1032645,crem
7.9883513,-1.0379924,crem
8.0353565,-1.0843484,crem
8.041904,-1.1123824,crem
7.9817557,-1.0207323,crem
-4.38533,-1.1950513,crem
-4.542439,-1.079286,crem
-4.2776966,-1.2926067,crem
-4.3215194,-1.389707,crem
-4.3761067,-1.0322508,crem
-3.8762898,-1.6652478,crem
-3.802009,-1.6580515,crem
-3.7712443,-1.830442,crem
-3.8080685,-1.6775091,crem
-3.779128,-1.759541,crem
-7.257967,0.78632236,crem
-7.303598,0.74267983,crem
-7.359712,0.66340345,crem
-7.2502956,0.7259477,crem
-7.335016,1.6391972,crem
-7.1136823,1.5157046,crem
-7.178973,1.57704,crem
-7.1130924,1.5616533,crem
-7.1757536,1.6210573,crem
-7.2750793,1.5843278,crem
-7.139154,1.6270566,crem
-7.2000732,1.675558,crem
-7.234883,1.5869317,crem
-7.1841354,1.7293252,crem
4.2322636,1.2881383,crem
4.330486,1.2271489,crem
4.2532644,1.1501116,crem
4.27236,1.2754264,crem
4.306438,1.211821,crem
4.2589493,1.2412462,crem
4.339083,1.276311,crem
4.2666035,1.2316451,crem
4.9045177,2.911267,crem
4.4973593,5.116383,crem
4.44648,5.113866,crem
4.473746,5.121351,crem
4.5115294,5.152286,crem
4.536857,5.119766,crem
4.5063963,5.114875,crem
4.5277143,5.192712,crem
-1.8238127,-0.57554936,crem
-1.8980991,-0.66834986,crem
-1.8656666,-0.59088904,crem
-1.8881205,-0.6153947,crem
-1.9730511,-0.68910027,crem
5.265035,-1.7283398,crem
4.7996163,-1.9008443,crem
4.8909817,-1.9421784,crem
4.951878,-1.9485865,crem
5.212699,-1.7402266,crem
5.4206023,-0.99997175,crem
4.8930345,-2.0107632,crem
5.0287514,-1.9098957,crem
4.5724487,1.7465684,crem
4.5203924,1.8393395,crem
4.290521,1.8859798,crem
4.524303,1.8035643,crem
4.502391,1.8477219,crem
4.4702373,1.8703054,crem
4.544934,1.7668263,crem
4.488523,1.7598616,crem
4.4573145,1.752304,crem
4.20925,1.9961712,crem
-4.646734,-1.8225377,crem
-4.6348596,-1.8967142,crem
-4.667016,-1.7127086,crem
-4.61769,-1.8330778,crem
-4.6515884,-1.786036,crem
-4.4320564,-1.912686,crem
-4.5839734,-1.8392798,crem
-4.72915,-1.7426679,crem
-4.663194,-1.8040583,crem
2.7874165,5.2648406,crem
2.9597194,4.9569945,crem
2.8132753,5.2753453,crem
2.8177524,5.303447,crem
2.992337,4.9253845,crem
2.7696028,5.245669,crem
2.8216255,5.219298,crem
2.8243153,5.3101892,crem
2.8129604,5.264988,crem
4.7768097,-1.7349439,crem
4.910231,-1.6982508,crem
4.7975564,-1.7495948,crem
4.743154,-1.7681212,crem
4.743823,-1.8552146,crem
4.9893694,-1.5965773,crem
4.875222,-1.869557,crem
4.732288,-1.7728373,crem
4.7439723,-1.9453036,crem
-3.902809,-1.5668465,original
-3.919001,1.0488251,original
5.456352,-0.6221721,original
6.8050175,1.4923087,original
5.166958,6.6093364,original
-3.9629045,-1.9526533,original
3.9325688,1.7986947,original
-4.022633,-1.5955426,original
5.461183,11.267774,original
-4.0080304,-2.0441368,original
4.5722046,-1.9685977,original
3.1726704,4.571546,original
4.1272902,6.777176,original
8.096247,4.6176867,original
4.230642,6.8834443,original
8.761357,2.7554514,original
7.281103,4.858254,original
-4.170332,-2.1462514,original
5.9213014,2.7430425,original
5.6475945,-0.9202758,original
5.3124166,5.031052,original
7.097126,3.9978557,original
-4.9582286,-0.6735768,original
-7.355262,1.5236483,original
2.8847501,3.5915098,original
5.062529,-2.0673568,original
5.8940654,-1.5424742,original
2.3222497,1.7783147,original
5.3854012,5.155103,original
8.059657,-1.1051702,original
-3.5027387,0.6339831,original
-4.3534665,-1.1023217,original
-3.667929,-1.394912,original
-7.2987022,0.7563106,original
-2.6483262,-1.9938201,original
0.5562322,3.5412228,original
-7.318437,1.6166481,original
4.385842,1.3249521,original
4.4965396,5.140831,original
-1.9412167,-0.5805181,original
4.80774,-2.0597801,original
4.512158,1.8362523,original
-4.735988,-1.5900544,original
2.8385212,5.252181,original
4.8141108,-1.8569272,original
